"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Cape Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047297,0.052702799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3200001,0,0.55000001,0.41891891,0.021081099,1.1,0,0.80299997,5.1259999,0,1.9040999,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0.154,0,0.28600001,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guinea-Bissau",0,0,0,0.35728148,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16500001,0,0,0,0,0,1.54,0,3.1900001,6.1790528,0.31094629,3.4100001,1.3200001,0.57200003,12.133,0,0.022,0,0,0,0,8.8000002,0,0,0,0,0,0,0,1.9994937,0.16500001,1.54,0.044,0.44,0,0,0,0,0,0.12759893,0,1.9857043,0,0,0,0,0.057214607,0,0,0,0,0,0,0.054093312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13613133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53899997,0,0,0,0,0,0,0,0.0011549999,0,0,0,0,0,0,0,0,0,0,0,1.4299999,0,0,0,0,0.44,0,0,0.022,0,0,0,0,0,3.2449999,0,0,0,0,0,0,0,0,0.077,0,0.69300002,0,0,0,0
"Equatorial Guinea",0.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,5.0679002,0,1.1,0.95208842,0.047911599,4.9000001,0.2,7.5539269,0.02,0,0,0,0,0,0,3.6212125,0,0,0,0,0,0,0,0.65894687,0,0,0.33000001,0.0099999998,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.59904259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4880323,0,0,0,0,0.30000001,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia",12.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29699999,0,0,0,0,0,17.16,0.72600001,6.9299998,5.236486,0.2635138,13.31,0.11,2.4089999,0.066,0,0,0,0.22,0,0.19253209,6.4899998,0,0,0.066,0,0,0,0,3.8634171,0.23100001,1.1,0.56099999,1.76,0,0,0,0.029870989,0,0,0,5.4835,0,0,0,0,0.2128665,0,0.014883717,0.14996324,0.0098999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014014338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,0,0.33000001,0,1.54,5.7199998,0,0,0.121,0,2.0647485,0,0,0,3.8280001,0,0,0,0,0,0,0,0,0.14300001,0,0.18700001,0,0,0,0
"Mali",11.392329,2.693789,0,0,0.15893647,0,0,0,0.0040000002,0,0,0,0,0,0,0.066903166,0,0,0.13231277,0,0,0,0,0.17735782,0.0023727843,0,0,0,0,0.76279891,0,0.0033900097,0,0.29466596,0,10.705413,0.11905099,15.158661,28.45792,1.432078,55.98222,2.8624725,5.9413338,0.21647093,0,0.81882203,0.36897463,1.1620365,0.25661907,2.3265083,19.984648,0.12884708,0,1.7651601,0.079999998,0.12304644,0.21317886,0.32703245,8.0314713,0.59827775,2.0770922,0.96857673,3.8131154,0,0,0,0,0.29271388,0.50245595,0,8.7805614,0.25223187,0.13209686,0.77470291,22.974951,2.0640395,0.61592668,0.0038659004,0,0.076837249,1.2381526,0.0044517526,2.1784875,0.066164173,0,0,0.056802139,0,0.34300086,0.055488873,0,0,0.046253711,0.44722086,0,0,0,0,0,0.055330835,1.0889633,0,0,0,0,0,0,0.012,0,1.7148218,0.27768922,0.039999999,0,0,0,0.057425383,0,0.0036526632,0.16359746,0.0088211484,0,0.21092404,0.075572953,0,0,0.0053888466,0.40361592,0,0.017913854,0,0,8.9017363,0,0.36294472,0.039620601,0.13424261,6.1551223,0.60274953,0,2.4523082,0.77951747,1.3518593,0,0,0,2.3385146,0,0,1.2882371,0.43202257,2.676229,0,0,0.87980437,0,0,0.00027155693,0,0,0,0
"Senegal",62.600548,19.53429,9.8620005,0.54900002,0,0,0,3.507,0.001,0,0,0,0,0,0,0.027000001,0,0,0,0,0,0.017000001,0,0.0070000002,0.030999999,0,0,0.001,0,40.154808,0,0.31099999,0.0020000001,10.302,0.048999999,15.365225,0.54088795,21.188118,16.195021,0.81497627,248.37442,6.032125,50.36713,7.1317077,0,1.1062605,0.23371702,1.978,0.87699997,1.626,20.736265,0.014,0,0.36500001,0.29826742,0.039000001,0.013,0.81400001,3.4100425,1.735,7.0627055,0.80299997,4.9036055,0.0020000001,0,0,0.0040000002,0,0.045000002,0.50527394,0,0.053421032,0.073453918,0.006677629,51.061604,0.039999999,0.0022258763,0.003,0.028999999,1.155,0.0044517526,0.16471486,16.981211,13.683,0.0020000001,0,0.068000004,0,0,0.037,0,0,0,0,0,0,0,0.192,0,0.055,0.061999999,8.2449999,0,0,0,0.315,0,0.001,0,2.2080693,44.201454,0.495,0.001,0,0.0070000002,3.572,0.0040000002,0.017999999,0.001,0.107,0.057999998,0.054000001,0.244,0,0,0.015,0,0.001,0.001,17.005695,0.0020000001,15.298449,0,2.1400001,0.035999998,1.55,17.784752,0.51800001,0,11.665,0.050999999,8.3690004,0.050000001,0,0,22.594872,0,0,0,2.5739999,0.191,0,0.079000004,0.94099998,0.059999999,0,0.039999999,0,0,0,0
"Benin",17.243864,0.36059198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3798428,0,0,0,5.1599998,0,39.004032,0.15135959,23.665518,7.6643119,0.38568839,74.453339,1.9498677,11.995248,0.59876072,0,0.76570147,0,1.2175543,0,3.365525,9.1438999,0.029999999,0,0.059999999,0.059999999,0.0049999999,0,0,2.3772359,0.16,0.1,3.2,0.83470362,0.033,0,0,0,0,0,0.042291652,4.0822573,0,0.13132671,0.17584424,13.139348,0,0.12019733,0.038659006,0,8.8767948,0.34723672,0.58317959,7.0760608,0.10461619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2114891,0.0099999998,0,0,0,0,0,0,0,0,0,0.79018611,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.001244,0,0,0,12.4,18.641714,3.872663,0,0.41,0,0,0,0,0,1.8875432,0,0,0,0,0,0,0.18000001,0,0.37394723,0,0,0,0,0,0
"Mauritania",17.207001,0.611,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052000001,0,0,0,0.012,0,2.0769999,0.20100001,4.7179999,5.5316329,0.27836639,83.678001,0.57599998,19.728001,0.067000002,0,0.1,0.037999999,0.20999999,0.003,0.91299999,2.641,0.0020000001,0.003,0.014,0.14399999,0.0040000002,0.0020000001,0.111,0.17,0.138,1.2309999,0.027000001,0.46200001,0.001,0,0,0,0,0.024,0.072169587,13.083,0,0,0,5.875,0,0,0.063787356,0,0,0.035614021,0.0040000002,0.044,0.12,0,0,0.011797145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,0,0,0.0040000002,0,0,0,0.54000002,0.011,0.023,0,0,0,0.012,0,0.001,0.001,0.096000001,0.001,0,0.112,0,0,0.0033249848,0.039000001,0,0,0,0.78500003,14.132,0,0.133,0.15000001,0.76700002,2.346,1.873,0,0.34200001,0.49000001,0,0.003,0,0,16.823999,0,0,0,0.17900001,0.011,0,0,0.145,0.003,0,0.27000001,0,0,0,0
"Niger",39.322556,7.6441045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081244491,0,0,0,0,6.347754,0,0,0,0,0,6.9213624,0.14601749,6.4247694,4.560503,0.22949649,95.439346,1.7473129,1.5990696,0.20999999,0,0.35235623,0,0.44918185,0,0.49993184,9.0664396,0,0,0,0.028936394,0,0,0.010461619,0,0.20999999,1.0052058,0.15000001,1.1205062,0,0,0,0,0,0,0.20299992,2.9797807,3.5711961,0,0,24.944952,0,1.1218417,0,0,1.5269512,2.7349343,0.5920831,23.050508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21301638,0.86052382,0.14,0,0,0,0,0,0.02826863,0,0,0,0,0,0,0,0,0,0,0,0,0,11.134947,0,3.2319725,0,1.2,13.003347,0.23800001,0,10.74475,0.090999998,0,0,0,0,10.159122,0,0,0,0,0,0,0,0,0.34211719,0,0.51999998,0,0,0,0
"Ivory Coast",117.93584,17.562164,1.827,0,0,0,0,0.13,0,0,0,0,0,0,0,0.60000002,0,0,0,0,0,0,0,0,6.3099999,0,0,0,0,12.364743,0,0.123,0,6.5300002,0.426,36.800415,4.4873667,82.025772,37.816952,1.903049,551.73468,17.864883,61.046886,4.21,0,0.017000001,0.73453921,4.3400002,1.17,4.8390551,64.819748,0,0,2.1900001,0.32720384,0.079000004,0,0.5,7.2229691,5.2199998,9.3308735,2.01,2.9248016,0,0,0,0,0,0,3.6838255,34.227303,0.42736825,6.7021136,1.5336288,0,0,1.6605037,0.050000001,0.21089682,0.442,0.082357429,46.832439,191.77039,30.394342,0.0020000001,0,0.37706345,0,0,0,0.32600001,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,0,0,0.003,0,7.1606441,13.69,1.29,0,0,0,0.49000001,0,0.026000001,0,0,1.14,1,0.31,0,0,0,0,0,17.431913,0,0,29.423861,0,14.19,0,6.1999998,85.558235,0,0,15.467615,2.1099999,0,0.0049999999,0,0,3.4200001,0,0,0,0.11,2.3399999,0,0.0099999998,0,0.52085507,0,0.17,0,0,0,0
"Guinea",55.990002,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,35.519001,0,0,0,9.5810003,0,14.85,0.51700002,9.79,20.63176,1.038244,112.64,5.3899999,11.473,0.71499997,0,0.89539999,0,0.22,0,1.0268378,16.5,0,0,2.9260001,0,0,0,3.8169999,0,0.198,2.6400001,2.3759999,1.133,0,0,0,0.019709097,0,3.3564878,0.080823794,4.0854001,0,0,0,0,0,0,0.57089686,0.029794021,0,0.071500003,1.2144382,0.0075148745,0.0187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098999999,0,0,0,0,0,0,0,0.0022,0,6.1820002,0,1.4299999,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,1.1,0,1.1,0,4.4000001,4.29,0,0,2.1010001,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0779999,0,0,0,0,0,0
"Burkina Faso",48.837952,2.4863038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625652,0,0.037999999,0,0,0,6.4995589,0.037839897,13.306289,3.379914,0.17008621,76.944092,1.0884535,2.5864685,0.17,0,0,0,2.3505254,0,0.25152403,6.9870257,0,0,0.14,0.015581135,0,0,0,0.26487929,0,0,0.029999999,0.46743405,0,0,0,0,0,0,1.4201092,2.5464025,0.2070065,0,0.49637043,74.052681,0,0,0,0,5.7049212,4.104516,0.28046042,3.4478824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0120921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0532207,0,2.8402183,0,0,9.591301,0,0,0,0.0099999998,0,0,0,0,4.7811823,0,0,0,0,0,0,0,0,0.026710516,0,0,0,0,0,0
"Liberia",64.230087,0.59435326,14.097,0,0,0,0,0.47999999,0,0,0,0,0,0,0,0.015661484,0,0,0,0,0,0,0.26624522,0.079999998,0,0,0,0,12.31,5.079802,1.0407056,0,0.013312261,0.00078307412,0,18.423386,0.14251949,27.308146,7.5976648,0.3823345,5.9216065,3.8253171,9.1651001,0.094751969,0,0.094751969,1.8229966,0.30226663,0.11432882,0.78542334,4.087647,0,0,0.48863825,2.1839938,0.044635225,0,0.04306908,0.21064694,0.24118684,2.1816447,2.7399764,8.2034845,0.021926075,0,0,0,0.0023492225,0.019576853,1.099436,0.21377924,0.0039153709,0.26702827,0,20.650448,0.34220341,0,0,3.5441935,0.75331736,0.11746112,0.015661484,6.9129786,0,0,0,0,0,0,0.049333669,0,0,0.0046984451,0.017227631,0,0,0,0.0039153709,0.00078307412,0,0.5144797,0,0,0,0,0.030539891,0.036804486,0,0,3.549675,0,2.1600001,0.00078307412,0,0.0078307418,0,0,0.00078307412,0,0.32810807,0,0.014095334,0.011746112,0,0,0,0.0015661482,0,0,0,0,9.5339279,0,3.7673697,0,3.7963436,23.233027,0.61627936,0,1.0767269,0,0,0.023492225,0,0,3.1500001,0,0,0,0.74940193,180.25999,0,1.36,0.0015661482,0.0031322965,0,0,0,0,0,0
"Sierra Leone",9.1619997,0.028000001,0,0.0018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,0,0,0,0,0,21.909,0.38999999,8.2589998,4.9889431,0.25105679,4.9070001,1.1,0.15800001,0.25999999,0,0.081,0.18700001,0.2,0,0.303,2.756,0.0099999998,0,0,0.31,0.14,0.0067178314,0,0.384,0.41,0.5,0.13,0.79000002,0,0,0,0,0,0.0013832907,0,1.7079999,0,0,0,0,0.124,0,0.51599997,0,0.071999997,0,0,30.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045000002,0.69,0,0,0,0,0,0,0,0,0.12,0,0.029999999,0,0,0,0,0,0,0,0.053833324,0,0,2.0999999,0,0,0,0,0,0,0,0,7.3039999,0,0,0,4.7930002,8.8509998,0.69530064,0,1.39,0,0,0.003,0,0,1.604,0,0,0,0,0.257,0,0.1,10.4,0.029999999,0,0.014,0,0,0,0
"Ghana",50.138,7.0760002,0,0,0,0,26.479,0.0099999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029999999,0,0,0,0,0,6.23,0,0,0,0,0.755,217.858,1.66,22.379,12.80559,0.64441103,19.069,6.2249999,4.8600001,0.34,0,21.246,0,2.7,0,0.8168028,28.716999,0,0,0.38,0.0099999998,0.183,0,2.02,0.38,0.63999999,2.8870001,3.707,0.86699998,0.0049999999,0,0,0,0,0.611,0,0.090000004,0.0020000001,0.40099999,0.003,21.752001,0,0.828026,0.456,0.028999999,0,0.75999999,0.011129382,195.005,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.77399999,0,0,0,0,0,0,0,0.037999999,0,0.003,0,0.050000001,0.13699999,0,0,0,0,0.0099999998,0,0.59799999,0,1.395,0,0,0,0,0,0,0,0,0,8.1999998,0,0,0,9,52.339001,9.6230001,0,0.184,4.3400002,0,0,0,0,0.15000001,0,0,0,1.095,1.5,0,0,0,0.69999999,0.0070000002,0,0,0,0,0
"Togo",11.247354,3.3343627,0,0.0054545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0929053,0,0,0,5.3600001,0,18.13644,0.10016444,29.281404,6.302825,0.31717479,91.96431,1.8118634,3.7684088,0.38730249,0,0,0.414013,0.72118396,0.0089035053,0,6.5195918,0,0,2.1400001,0.2915898,0,0.039999999,0,2.6087272,0.2,0.1,0.5,0.94154572,0.17299999,0,0,0,0,0,0.24929816,4.373847,0.78796023,0.13577846,0.9014799,15.273964,0.10090909,1.440142,0.4503774,0,2.0366769,0,6.1701293,2.2414575,0.09793856,0,0,0.0057872785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0929053,0,0.07,0,0.0090909088,0,0,0,0,0,0.00090909092,0,0.1,0,0,0,0,0,0,0,0,0,6.8045039,0,0,0.3190909,3.8,18.971144,0.32339564,0,14.42,2.0699999,0,0,0,0,4.2736826,0,0,0,0,0,0,0.70999998,0,0.0044517526,0,0.25999999,0,0,0,0
"Cameroon",82.89386,11.952956,0,0,0,0,1.012,0.33833322,0,0,0,0,0,0,0,0.2448464,0.0022258763,0,0,0,0,0,0.015581135,0.02,0.060098663,0,0,0,0,4.9147348,0,0,0,1.0906794,1.0038702,45.176388,2.8780582,24.976559,31.79023,1.599768,489.04507,19.899334,29.161207,1.9854817,0,2.2748456,1.5514358,1.584824,0.10906794,1.3711399,56.267929,0.089035057,0,0.49414456,1.7027954,0.0089035053,0.013355258,2.428431,4.7967634,1.1463263,4.5029478,4.3360071,6.0009627,0.15358546,0,0,0,0.082357429,0,0.020032886,10.18561,0.11129382,2.9648674,0.028936394,8.173418,32.938519,0,0.23581994,0,0,0.07790567,0,3.6326303,6.3125854,1.5291771,2.1635518,1.4245609,0.006677629,0,0.18919949,0,0.31200001,0.037,0.177,0,0,1.1663592,0,0.82397938,3.7528276,0.28713804,0,0,0,0,0.011129382,0,0.0044517526,0,4.0288363,0,3.131808,0,0,0.0022258763,3.6704702,0,0.022,0,0.0044517526,0,0.34501085,0.1224232,0,0,0,0,0,0,0,0.10461619,8.2468719,0,0,0.0089035053,6.7866969,83.706306,0.47856343,0,3.3966873,4.8400002,0,0.044517528,0,0,7.8083744,0,0,0,0.044517528,1.1396487,0,0.066776291,0.04896928,0.16248898,0,0.61211598,0,0,0,0
"Nigeria",830.74414,59.414478,1.2474136,0.00055942551,0,0,0.014090809,0.0088075949,0,0,0,0,0,0.0016234528,0,1.9228752,0,0.020617066,0,0,0,0.02,2.839391,0.029999999,0.073250055,0.117,0,0,0,423.12173,0,0,0,45.368069,0.25302592,1229.2668,55.599686,226.66342,116.269,5.8509641,512.4621,128.80443,112.62112,13.621073,0,5.3435616,21.044386,96.735336,36.06794,3.037281,236.68219,0,0,26.74725,6.2241263,1.244602,7.0630107,68.489395,76.145706,36.659889,59.273117,21.310587,46.305405,1.4916253,0,0,1.6324662,0.36808741,0.0091902418,0.43816376,8.4724703,0.20191792,0,5.4567423,3.2440267,0,0.75633878,11.530275,0.11477733,0.3775059,0.96691102,3.1879129,0,0.45816836,0.33399999,1.4626538,0.0043769451,1.0095146,0,0.9469462,0.055808287,0,0,0,0,0.013076011,0.0059041767,0,0.042142641,1.2506416,0,0,0,0,0.062692575,0.29437977,0.19703972,0.024,0,1.0558048,0.0061100451,0.0099999998,0.0062968931,0.32968175,0.006035082,1.9001569,0,1.6735616,0,7.9225669,0.3361789,24.556421,0.20004049,0,0,0.0059198407,0.40481952,0,0.083406292,0,0,41.784821,0.030712459,59.970825,10.427214,31.076553,456.80676,27.742697,0,23.56275,7.4491529,0.043930564,0.023,0,0,58.907284,0,0.15805337,2.6533573,4.8511086,24.203524,0,1.4095306,0.1940468,0.64249122,0,2.9866507,0,0,0,0
"Gabon",100.32,0.99000001,3.74,0.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2539999,0,0.0020000001,0,3.4430001,0.1925,43.560001,1.749,22.549999,25.344589,1.275407,447.26001,8.25,17.181999,0.83600003,0,0,0,0.76999998,0,0,36.849998,0,0,0.95700002,1.617,0,0.0119,0,0.72589999,0.86900002,1.65,3.388,0.83600003,0.0495,0,0,0,0,0,0.27237937,1.7941,0,0,0,13.655084,0,0,0,0,0,0.0561,32.109158,0.0576846,0,0,0,0,1.2487367,0,0,0,0,0,0,0,0,0,0.067149997,0,0.96139997,0,0,0,0.0025500001,0.15809999,0,0,0,0,5.4889998,0,0.53899997,0,0,0.0027000001,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,9.6800003,0,4.6199999,0.052700002,2.53,49.720001,0,0,0,0,0,0,0,0,2.4419999,0,0,0.12495,0,0,0,0.022,0,0.90200001,0,0.176,0,0,0,0
"Central African Republic",3.21,0.016000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035999998,0,0,0,0,0,0,0,0,0,0.090999998,0,0,3.04,0.28299999,0,0,0,0.0020000001,0,1.062,0.086999997,1.258,2.6848891,0.13511071,58.168999,0.38499999,1.977,0.294,0,0.089000002,0.011,0.078000002,0.0040000002,0.079999998,1.309,0,0,0.0020000001,0.024,0,0,0.0070000002,0.046999998,0.0020000001,0.14,0.0070000002,0.189,0,0,0,0,0,0,0,0.223,0.017999999,0,0,0.88800001,0,0,0,0,0,0.149,6.9803481,0.198,0,0,0.0070000002,0,3.076,0,0,0,0,0,0,0,0,0,0,0,0.47600001,0,0,0,0,0,0,0,0.0020000001,0,0.191,0,0,0,0.035999998,0,0.0040000002,0,0.075999998,0,0.078000002,0,0,0.0070000002,0,0,0,0,0,0,0,0,0.588,0,0.68099999,0,0.634,3.7509999,0.336,0,1.569,0,0,0,0,0,2.29,0,0,0,0.0020000001,0.030999999,0,0,0,0,0,0.0089999996,0,0,0,0
"Chad",27.719999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,2.6400001,0.066,8.8000002,6.283783,0.3162165,48.290001,1.54,0.56099999,0,0,0,0,0,0,0,13.64,0.011,0,0,0,0,0,0,0,0,0,0.33000001,0.198,0,0,0,0,0,0,0,0.24529999,0,0,0,0,0,0,0,0,0,0.1441,22.303059,0,0,0.27720001,0,1.4499804,0,0,0,0,0,0,0,0,0,0,0,0,0.43340001,0,0,0,0,0,0,0,0,0,0,0,0,1.0033959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,0.55000001,0,0,1.2539999,0,0,0,0,0,0.098999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo",38.434875,1.217777,0,0.31763256,0.00089035055,0,0,0,0,0,0,0,0,0,0,0.018029599,0.00066776288,0,0,0,0.00044517528,0,0.0053421031,0.053866208,4.2213745,0,0,0,0,15.577351,0,0.13199447,0.0033388145,0.39019611,0.042736825,19.871735,0.61345154,15.602948,13.16738,0.66261739,264.42743,1.8670651,26.011591,2.2398994,0,1.4677429,0.059208311,0.84093606,0.084583305,0.42981672,48.023506,0.015581135,0.0020032888,0.16426967,0.089035057,0.037999999,0.0048969281,0.026710516,4.3495851,0.021145826,3.6477661,8.9242058,1.0681981,0.23705584,0,0,0,0,0,0.0033388145,8.2197161,0.32052618,0.77438241,0.0080131553,1.824996,0.02737828,0,0.00066776288,0,0.001,0.39286718,15.095894,0.45853055,0,0,0.35769832,0,5.9595613,0.0011129382,0.012019732,0,0.018697362,0.0028936393,0,0,0,0.11418746,0.21947141,0.51862919,0.303,0,0.16115345,0,0.46921474,0,0.0048969281,0,0.0013355258,0,6.1543255,0.006009866,0.54667526,0.12665236,0,0,0.28446701,0,0.021591,0,0.12598461,0.016916661,0.091483518,0.0053421031,0,0,0,0.0020032888,0,0,0.00022258764,0,9.5243025,0.0020032888,1.9118053,0.12620719,1.0279098,19.847471,0.83960056,0,1.4868854,0.15069184,0,0,0,0,3.4923999,0,0,0,0.1297686,0.37416983,0,0.031384856,0,0.057,0,0.003,0,0,0,0
"Democratic Republic of the Congo",101.41784,3.3361132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16680565,0.0099999998,0,0,0,0,0.16680565,0.8340283,0,0,0,0.33361131,0.33000001,49.207668,4.8400002,12.844035,248.7045,12.51547,89.074219,47.372807,3.83653,0.50041699,0,0,0.95200002,2.001668,0,0.17502917,12.343618,0,0,0.47999999,2.3352792,0.023,0.50041699,0.83999997,0,0.16,1.3344452,0.66722262,1.1676396,30.69224,0,0,0,0,0,0,1.267,0,0,0,0,0,0,0,0,0.0099999998,0,0.10461619,0.14891906,0,1.549,0,0.16680565,0,0,1.000834,3.83653,0.33361131,0.164,0,0,0,0,0,5.337781,12.176813,0.33361131,49.374474,0,0,0,0,0,0.16599999,0,0.66722262,0,0,0,0,0,0.02,0,0,0,0,0,2.001668,0,0,0,0,0,0,0.083406292,0,0,23.700001,0,0.33361131,0.16680565,3.8,12.343618,1.0025265,0,0.33000001,0.56,0,0.027000001,0,0,3.78,0,0,0,0.059999999,0,0,0,0,0.0099999998,0,0.07,0,0,0,0
